Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
206413,B001HTN1JA,AHN86VFJIJ2JP,Chicago Book Addict,4,8,2,1248480000,Least favorite of the hint water flavors,"I've tried several of the Hint Essence Water flavors so I always get excited when I see a new flavor.  These drinks are basically water with a hint of natural fruit flavor.  They have no calories or added sugar (or artificial sweetener) so they are great for someone who is watching their calories and trying to avoid artificial sweetener while still seeking out great flavors.  They really are true to the hint name.  They taste more like a water lightly infused with fruit than a strong fruit juice.<br /><br />Sadly, this was my least favorite of all the flavors.  I liked it the least because while the other flavors like the <a href=""http://www.amazon.com/gp/product/B001HTP12K"">Hint Essence Water Pear, 16-Ounce (Pack of 12)</a> and <a href=""http://www.amazon.com/gp/product/B001HTL2QE"">Hint Essence Water Honeydew Hibiscus, 16-Ounce (Pack of 12)</a> taste true to the natural flavors they are named after this one tasted pretty artificial.  It reminded me more of a Fruit 2 O drink.  I'd recommend it only if the artificial nature of the flavor doesn't bother you.  Otherwise I'd recommend the Pear and Honeydew Hibiscus flavors over this one.<br /><br />If trying this water taught me anything it's that the flavors can be hit or miss so I think I would definitely not order a case of a flavor without having tried it first.",negative
173845,B000GAO91K,A2K3TU5BIS0RMF,Shelby,0,6,1,1341878400,tastes like grass,I purchased this for the health benefits.  Unfortunately I couldn't get past the taste.  The oily grassy taste was too much.  It ruined the flavor of anything I put it in.,negative
96206,B004HOLD4W,ARRNOA2H9V4ZZ,J. Hale,3,11,2,1295827200,"Not what I hoped for, but probably should've expected","I picked up a can of these after the glowing reviews I read for it. To keep it short, it has a very authentic wasabi taste. It literally tastes like an almond dipped in wasabi sauce. And that, to me, doesn't make the most appealing snack. I find the wasabi flavor overwhelming, and none of the soy flavor coming through. I thought it'd come through as a more balanced flavor, but that's not the case. I won't be eating anymore, personally. I gave it two stars since it is wasabi flavor, and it certainly tastes like that.",negative
442137,B000BYAEEC,A3BNHD1HO4PWAX,schlaa-la,0,0,1,1307577600,"TERRIBLE Product, easily shatters into small sharp bits","DO NOT buy this product if your dog is large or has strong jaws.<br /><br />I am always searching for good chewing toys for our 1 year old Great Dane.  (Note that she is in the lower 10th size percentile for Great Danes, so she's not even that monstrously large or strong.)<br /><br />She was able to crush this bone into hundreds of tiny sharp pieces within minutes of chewing.<br /><br />Also, the product was very greasy and left grease stains on her dog bed.<br /><br />I had purchased three, but I threw the other two away with the collection of splinters from the first.",negative
91237,B004HCBKJ2,A6TT5312QOCTV,Isaac L.,2,2,5,1326672000,Hot! Hot! Hot!,"These are the real thing. Arrived two days after I ordered(10 days faster then amazon said). These are the hottest peppers I have ever tried. Although they are hot out of the bag, they are way hotter if you soak them in very hot water for 7-10 minutes. After that they are blistering. I will buy from Shaman again.",positive
415087,B002F4PDHE,A97863ZTTRNSL,"W. Mason ""Robinson Mason""",0,0,5,1344384000,Fantastic taste on the grill or as a condiment,"I picked this up from a local grocery store and am hooked. It's just spicy enough to leave a tingle on your lips, and the mix of spices is superb. I prefer this to typical BBQ sauces. It must be the allspice and cloves.",positive
130831,B001CHFUDC,A63YB0ELFERIQ,Robert Clark,48,50,5,1246060800,My Favorite K-Cup,"My favorite K-Cup flavor! A mild rather than a strong coffee strength, it really has a flavor reminiscent of a local donut shop or Denny's cup of coffee.<br />Highly recommended!",positive
559006,B000REI2X6,A10UN5JFNOGEPU,Buck Robinson,0,1,2,1181779200,Few flavors,"I ordered thinking I would get the normal assortment of Jelly Bellys, just mishapen. It seems that only a handful of flavors have regular accidents and get discarded to the Belly Flop pile. I received about 5 flavors in the entire 2lb bag. They're still good, but not exactly what I expected. I would just as soon buy the normal 2.2lb bag of assorted flavors for twice the price and receive all the flavors.",negative
185518,B001AHFVHO,A1OT5GNKX296T2,A. Rasmusson,0,0,5,1303689600,So delicious!,"I love these chips.  They're crunchy, slightly sweet & salty, and really delicious.  I love that they're gluten free (because I wouldn't eat them otherwise) and free of a lot of other things too.  They have a great flavor!",positive
299795,B000LRIJ82,A1LS6VLHWA9TSN,Cadillac Lou,0,0,1,1335484800,Not really taramosalata,"Do not buy this product.  Instead buy the tarama made by the same company, Krinos.  Taramosalata is supposed to be a mixture of tarama (carp roe) and either bread or potato as a filler, plus olive oil, garlic, lemon juice, or whatever your recipe calls for.  This stuff, which calls itself taramosalata, is tarama mixed with water and canola oil to stretch it.  You get a product which, however nice tasting, has 60 calories and 6 grams of fat in a TABLESPOON!  Buy the tarama and make the taramosalata yourself.",negative
277000,B000CE9I9S,A3INFDJDBZNMBK,"Seeh2o ""Seeh2o""",4,4,1,1269734400,Nevermore,"If I could rate these with less than one star I would.  My dogs LOVED them, I gave them one each.  The next day they turned out to be gut bombs, diarrhea with chunks of sweet potato in them - in the kitchen, everywhere.  Blech.  I'm returning them ASAP.",negative
459125,B002OFU7W0,A2QKQWI57N451S,Judi Semel,0,1,2,1245196800,sweet mcnuggets,these are good but verrry sweet.... they taste kind of chinese sweet bbq sauce... high protein,negative
361575,B007FXGN24,A2C9MURXVUCBMM,P. Drew,0,0,1,1332806400,Complete Trainwreck - Threw out Pans,"I love to bake, and I love Nestle Tollhouse, so this would be a great treat for bakesales or roadtrips, right?  NO.  I followed the instructions to make the muffin cup style.  As I was mixing the two batters, the brownie batter came out as dry and hard as paste.  I tried adding a little more water to at least make it mixable, but I still had to scrape it off the spatula and press it down into the muffin cups.<br /><br />The cookie mix - well the instructions said it would be dry & crumbly at one point, but mine never progressed off of dry & crumbly.  Since both the brownie & cookie batters were so dry, I figured that this must be intentional, and that somehow it would magically resolve itself via baking.<br /><br />The muffin pans were thoroughly greased with shortening (not spray), and the ""brownie blob with chocolate chip streusel topping"" went into the oven.<br /><br />When they came out, they looked great, but they were not coming out of the cups.  I tried loosening them with my trusty loosening spoon, then a butter knife, but they were permanently adhered to the pans (even after leaving them overnight in sheer desperation).<br /><br />The pieces I managed to pry out of the pans just didn't taste good, either.  I had such high hopes for this product, but ended up having to chuck the pans into the trash and buy new ones.  It's a great concept, and I may try to come up with my own version using regular brownie mix and ""I measured & mixed it myself"" Toll House cookie dough.  What a bummer.",negative
526519,B007PA30TG,A3PDHQ1ULK7WN8,Pata,0,0,5,1329264000,My very favorite coffee.,"This coffee is the perfect coffee for me.  Not too strong, but just right.  My guests always compliment me on this great coffee.",positive
138846,B003IHO8MS,A2JR9G7FPLS9XL,Dan Stuber,0,0,5,1340841600,Awesome!,"A very simple energy booster. No jitters, great taste and thankfully a good amount of vitamins as well! I enjoy it to the very last drop.",positive
360500,B000LT0STS,A30AYAVE8CCHNJ,"G. Pat ""gpat""",0,0,2,1326931200,"initially too sweat, then loses flavor quickly. Hard to chew","Initially too sweat, then loses flavor quickly. The flavor actually lasts long enough but comapared to the initial ""too sweet"" flavor it gives you the impression it has lost most of it. It is too hard to chew.",negative
22193,B000KV61FC,A1786LAB5NI62A,Sally,0,1,1,1305331200,Not good at all,"I have a yorkie (4 lbs) so I got the extra small one. Not a single doggie-bite-size treat could come out from where it supposed to, and that was me trying to get the treats out...<br />So, don't bother with this toy, your dog is only gonna drool all over from smelling that toy.",negative
393366,B00411X7I6,A2DY7U29446AKV,tam,12,13,1,1303948800,RIP OFF !!!!! DONT BUY FROM THIS SELLER!!!!!,This product was not at all what was shown. Product not as pictured! Fruit snacks came in tiny packages not the larger bags as pictured. I would not purchase from this seller it was a total rip off. I was charged more then 10X what you can buy this product for at any Albertson's or Safeway Grocery store. Unbelievable!!!! They show a picture of the larger bags to make you believe you are getting 8 larger bags and then when you receive the product it is 8 small child size snack bags for more then $10 when they sell for a little over a dollar a box at your local grocery store. I own several business' and if I ran them this way I would be out of business in no time.<br /><br />Completely disappointed!,negative
482191,B0018KLPFK,A1J87P15HH42Z0,Jo,0,0,5,1312329600,Larabar fruit and nut food bars,I love this product. I'm on a gluten=free diet and these are not<br />only tasty but they allow me to stay on my diet.,positive
399674,B005GIF5WY,A25KKXUQQ0OLWB,"Lynn Ellingwood ""The ESOL Teacher""",1,1,5,1324598400,My Cats Love This!,I was stunned at how much my cats love these Whiskas Temptations.  Some of the other flavors weren't so thrilling but this one is a winner.,positive
30673,B001BCVE5G,A13GZCHAMKWYBT,"Vikki Hallen ""lizardwitch""",3,3,5,1301184000,good flavor,"I like this brand because it is well flavored..spices just right.  You can taste the cumin, etc.  I use subscribe + save, so get cheaper by the case cost",positive
138682,B001E5E1N2,A20HDTP0OT6KLG,LaraNH,1,1,5,1328745600,Great pantry staple,"I used to buy buttermilk in liquid form and would often not finish it all before it went bad. It took up room in my fridge and I didn't use it enough. Having the powder is really handy because I have it ready for my bread machine recipes (many actually call for the powdered form), or spur of the moment pancakes etc.<br /><br />I totally agree with the person who said this is great for milk baths too. Sometimes I don't bake as much as I thought or I get another shipment before I'm finished with the last and I end up with expired or excess buttermilk. I put a capful or two of my son's tangerine baby bubble bath and shake some buttermilk in and get softer skin than with any of the bath products I've tried in the past.",positive
